event_id,timestamp,airline,flight_number,aircraft_model,aircraft_type,origin,destination,latitude,longitude,city,country,fatalities,injuries,damage,cause
EVT001461,2016-12-23T13:46:00,SkyWays,SK1864,Airbus A320,Jet,London,Berlin,-17.60992,-41.24151,London,USA,0,2,Minor,Unknown
EVT001462,2019-04-03T00:35:00,TransContinental,TR6638,Boeing 747,Jet,London,Sao Paulo,46.62746,-166.73329,Paris,USA,0,0,Minor,Engine failure
EVT001463,2018-04-19T13:04:00,IslandAir,IS4467,Boeing 737,Jet,Paris,Sao Paulo,37.678,118.10059,Beijing,Brazil,3,1,Major,Mid-air collision
EVT001464,2019-04-21T07:28:00,IslandAir,IS5239,Boeing 747,Jet,Mumbai,London,-54.36877,-86.14403,Mumbai,Germany,0,0,Minor,Unknown
EVT001465,2018-08-02T06:50:00,IslandAir,IS1985,Boeing 737,Jet,Sao Paulo,Beijing,-47.28107,-122.3103,London,UK,0,0,Hull Loss,Bird strike
EVT001466,2017-08-22T16:09:00,IslandAir,IS2304,Airbus A320,Jet,Toronto,Sydney,4.30031,-102.78681,Mumbai,USA,2,1,Major,Pilot error
EVT001467,2019-10-28T01:47:00,GlobalAir,GL2401,Airbus A320,Jet,London,Beijing,-21.85198,-101.74161,Berlin,France,0,0,Major,Engine failure
EVT001468,2017-06-24T11:11:00,NorthernFlights,NO6979,Airbus A320,Jet,London,New York,-47.58727,83.62418,Cairo,Canada,0,0,Hull Loss,Pilot error
EVT001469,2018-11-26T14:00:00,AeroExpress,AE2539,Boeing 747,Jet,Berlin,London,-8.79834,-92.92825,Toronto,India,0,0,Unknown,Engine failure
EVT001470,2017-06-07T17:13:00,SkyWays,SK7186,Bombardier Q400,Turboprop,Toronto,Berlin,-25.83517,6.43722,Paris,UK,0,0,Minor,Engine failure
EVT001471,2015-09-14T23:51:00,GlobalAir,GL7433,Embraer 190,Turboprop,Cairo,London,-48.1166,-168.11843,Mumbai,Egypt,0,0,Major,Mid-air collision
EVT001472,2015-06-13T08:25:00,IslandAir,IS8182,Boeing 737,Jet,Sydney,London,-1.0762,-124.64645,Sao Paulo,Egypt,0,0,Major,Mid-air collision
EVT001473,2018-08-03T06:58:00,AeroExpress,AE9797,Boeing 747,Jet,Sydney,Paris,-13.31085,-99.83221,Beijing,Brazil,1,1,Major,Weather
EVT001474,2017-08-03T16:51:00,NorthernFlights,NO9986,Boeing 747,Jet,New York,Paris,13.45348,50.01999,Toronto,UK,0,0,Unknown,Runway excursion
EVT001475,2016-09-24T20:55:00,SkyWays,SK8961,Boeing 737,Jet,Sao Paulo,Sydney,-1.08287,-49.20044,Sydney,France,0,2,Minor,Weather
EVT001476,2016-09-01T19:52:00,GlobalAir,GL1195,Airbus A320,Jet,Berlin,Beijing,-13.62167,121.18468,Sydney,Egypt,3,0,Major,Weather
EVT001477,2020-01-04T00:56:00,TransContinental,TR4304,Bombardier Q400,Turboprop,Paris,Sydney,40.68881,51.91767,Beijing,France,2,0,Hull Loss,Unknown
EVT001478,2015-11-03T00:57:00,GlobalAir,GL8569,Boeing 737,Jet,Cairo,Paris,42.55794,-160.13514,Mumbai,Germany,3,1,Minor,Mid-air collision
EVT001479,2018-11-05T19:04:00,TransContinental,TR9520,Boeing 737,Jet,New York,Sydney,44.47431,-72.28427,Sydney,Egypt,0,0,Hull Loss,Weather
EVT001480,2020-08-20T16:58:00,AeroExpress,AE5449,Airbus A320,Jet,Toronto,Sao Paulo,15.35529,128.84391,Cairo,India,1,1,Unknown,Weather
EVT001481,2020-05-12T23:26:00,GlobalAir,GL913,Airbus A330,Jet,Mumbai,Toronto,54.02106,-151.56379,Sydney,Germany,0,0,Minor,Weather
EVT001482,2015-02-25T10:47:00,TransContinental,TR6624,Boeing 747,Jet,Mumbai,Toronto,32.80168,147.62336,Toronto,China,0,0,Major,Engine failure
EVT001483,2019-11-07T12:14:00,NorthernFlights,NO9991,Airbus A330,Jet,Beijing,Sydney,51.72725,0.23461,New York,India,0,0,Minor,Runway excursion
EVT001484,2019-12-06T06:54:00,AeroExpress,AE752,Embraer 190,Turboprop,Sao Paulo,Berlin,52.67084,-168.59209,Cairo,France,0,0,Minor,Pilot error
EVT001485,2015-02-09T06:32:00,IslandAir,IS847,Boeing 737,Jet,Paris,Berlin,57.9449,138.78565,Toronto,USA,0,0,Major,Runway excursion
EVT001486,2016-08-17T15:23:00,GlobalAir,GL5722,Boeing 747,Jet,Sao Paulo,Toronto,28.15046,5.91043,Paris,UK,0,0,Hull Loss,Runway excursion
EVT001487,2018-05-17T03:49:00,TransContinental,TR7684,Bombardier Q400,Turboprop,Sydney,Toronto,11.99936,-17.66298,Sydney,UK,0,0,Major,Mid-air collision
EVT001488,2018-09-15T23:32:00,GlobalAir,GL9331,Boeing 737,Jet,New York,Sao Paulo,49.41999,61.31145,Sao Paulo,Australia,0,1,Hull Loss,Bird strike
EVT001489,2020-10-04T10:06:00,IslandAir,IS5982,Boeing 747,Jet,Paris,Sao Paulo,41.84067,-78.25992,New York,Germany,1,1,Unknown,Pilot error
EVT001490,2017-07-17T02:11:00,TransContinental,TR7841,Boeing 737,Jet,Beijing,Sydney,-36.22045,140.66103,Berlin,UK,0,2,Major,Bird strike
EVT001491,2018-08-03T22:07:00,GlobalAir,GL6922,Airbus A320,Jet,Sao Paulo,Cairo,-28.12284,21.08466,Sydney,Canada,4,0,Hull Loss,Engine failure
EVT001492,2015-05-14T03:44:00,IslandAir,IS4211,Airbus A320,Jet,Sydney,Cairo,3.44408,-15.85691,Sao Paulo,UK,0,0,Hull Loss,Mid-air collision
EVT001493,2015-02-22T11:32:00,GlobalAir,GL7157,Airbus A330,Jet,Sao Paulo,Toronto,3.19774,-19.26412,Cairo,Canada,0,0,Hull Loss,Mid-air collision
EVT001494,2015-04-24T15:46:00,AeroExpress,AE8901,Airbus A320,Jet,Berlin,Sydney,36.49899,-52.14887,New York,India,0,0,Hull Loss,Pilot error
EVT001495,2015-05-05T01:42:00,NorthernFlights,NO6804,Airbus A330,Jet,Paris,London,-55.92903,-165.06835,Sydney,USA,0,0,Major,Engine failure
EVT001496,2020-12-04T19:34:00,GlobalAir,GL3408,Embraer 190,Turboprop,Mumbai,Beijing,-2.1998,94.15319,Cairo,Egypt,0,0,Major,Unknown
EVT001497,2016-06-22T11:25:00,SkyWays,SK2737,Embraer 190,Turboprop,Paris,Cairo,29.39663,-73.70677,New York,Brazil,0,0,Minor,Engine failure
EVT001498,2020-01-25T23:31:00,AeroExpress,AE2252,Airbus A320,Jet,Beijing,Berlin,30.84736,-158.19378,Sao Paulo,UK,1,0,Major,Pilot error
EVT001499,2016-08-23T10:15:00,AeroExpress,AE2855,Embraer 190,Turboprop,Paris,Toronto,38.28363,-28.8983,Sao Paulo,Egypt,0,0,Major,Runway excursion
EVT001500,2020-02-24T14:30:00,GlobalAir,GL5130,Bombardier Q400,Turboprop,Sao Paulo,Paris,-55.1279,-36.74976,Sydney,Egypt,0,1,Minor,Runway excursion
EVT001501,2015-07-04T05:17:00,SkyWays,SK3391,Airbus A320,Jet,Mumbai,Sao Paulo,-50.94956,-135.29893,Mumbai,Germany,0,0,Unknown,Runway excursion
EVT001502,2019-01-07T12:33:00,TransContinental,TR5856,Boeing 737,Jet,Toronto,Mumbai,25.84384,-128.12509,Paris,Australia,0,0,Minor,Engine failure
EVT001503,2018-02-18T15:40:00,NorthernFlights,NO5142,Airbus A330,Jet,London,Sydney,-56.07906,140.97692,Cairo,India,0,0,Hull Loss,Weather
EVT001504,2016-05-22T21:51:00,AeroExpress,AE1038,Airbus A330,Jet,Cairo,Sydney,-12.13748,162.61584,New York,Canada,0,0,Unknown,Mid-air collision
EVT001505,2018-04-04T23:27:00,AeroExpress,AE5602,Boeing 737,Jet,Berlin,Cairo,36.55783,140.86284,Berlin,China,0,0,Unknown,Unknown
EVT001506,2016-07-19T09:29:00,IslandAir,IS4893,Airbus A320,Jet,Beijing,Toronto,-9.21969,-45.80008,London,UK,2,2,Minor,Pilot error
EVT001507,2018-05-30T00:26:00,NorthernFlights,NO5898,Airbus A330,Jet,Berlin,London,-29.36017,172.03717,Sao Paulo,China,0,0,Unknown,Engine failure
EVT001508,2020-11-23T06:16:00,GlobalAir,GL6451,Embraer 190,Turboprop,London,Mumbai,-30.18106,1.08126,Toronto,India,3,2,Major,Runway excursion
EVT001509,2018-11-02T19:44:00,GlobalAir,GL6519,Airbus A330,Jet,London,New York,-50.11075,166.27503,Paris,Canada,0,0,Major,Weather
EVT001510,2018-01-18T14:19:00,NorthernFlights,NO7481,Boeing 737,Jet,Toronto,London,52.77151,-177.58873,Toronto,Australia,0,0,Major,Weather
EVT001511,2020-08-27T07:04:00,AeroExpress,AE3764,Bombardier Q400,Turboprop,Sao Paulo,Cairo,1.99289,-23.18317,Sao Paulo,Brazil,0,0,Minor,Engine failure
EVT001512,2015-05-15T14:40:00,SkyWays,SK4178,Bombardier Q400,Turboprop,Berlin,New York,-14.76455,-126.80842,Mumbai,Australia,1,1,Major,Weather
EVT001513,2018-08-28T12:50:00,SkyWays,SK5086,Airbus A330,Jet,Mumbai,Cairo,29.35667,159.39797,Beijing,USA,0,0,Unknown,Mid-air collision
EVT001514,2020-02-10T00:14:00,IslandAir,IS1594,Bombardier Q400,Turboprop,Beijing,Paris,-55.9207,155.41943,Berlin,Australia,2,0,Unknown,Bird strike
EVT001515,2017-05-14T18:06:00,IslandAir,IS4793,Bombardier Q400,Turboprop,Paris,Beijing,-20.03388,-92.9154,Beijing,USA,1,0,Major,Weather
EVT001516,2017-08-04T06:59:00,IslandAir,IS1181,Embraer 190,Turboprop,Berlin,Sao Paulo,-48.24121,15.36013,Sydney,UK,0,0,Hull Loss,Engine failure
EVT001517,2015-10-18T23:02:00,GlobalAir,GL2204,Boeing 737,Jet,Sydney,New York,-46.40739,-168.31844,Paris,Brazil,2,0,Hull Loss,Unknown
EVT001518,2020-10-01T05:16:00,TransContinental,TR9439,Bombardier Q400,Turboprop,Cairo,London,0.19436,-111.1548,Sydney,Brazil,0,3,Minor,Weather
EVT001519,2019-01-31T16:43:00,AeroExpress,AE7124,Airbus A320,Jet,Cairo,London,-0.96337,-141.90605,Mumbai,Australia,0,0,Minor,Weather
EVT001520,2018-12-30T14:08:00,NorthernFlights,NO5505,Airbus A330,Jet,Cairo,Berlin,10.18564,-12.13771,Beijing,Australia,0,0,Major,Unknown
EVT001521,2016-12-01T14:08:00,IslandAir,IS9782,Boeing 737,Jet,Berlin,Paris,42.19269,16.19791,Cairo,Brazil,0,0,Unknown,Mid-air collision
EVT001522,2016-12-22T23:51:00,IslandAir,IS1737,Airbus A330,Jet,Mumbai,London,-6.93148,-112.48132,Cairo,Egypt,0,0,Unknown,Bird strike
EVT001523,2016-02-12T11:39:00,AeroExpress,AE628,Embraer 190,Turboprop,Mumbai,Sao Paulo,-23.953,-144.04048,Cairo,USA,0,0,Unknown,Runway excursion
EVT001524,2020-11-29T05:07:00,GlobalAir,GL7443,Embraer 190,Turboprop,Sydney,Toronto,-57.61555,-92.08343,Toronto,USA,2,1,Hull Loss,Mid-air collision
EVT001525,2017-11-07T01:02:00,SkyWays,SK2660,Boeing 737,Jet,Paris,New York,-27.04641,-19.80141,Sao Paulo,UK,0,0,Unknown,Bird strike
EVT001526,2020-06-05T22:11:00,AeroExpress,AE7916,Airbus A320,Jet,New York,Mumbai,42.80662,-158.4162,Paris,UK,0,0,Minor,Mid-air collision
EVT001527,2020-11-23T19:09:00,TransContinental,TR2966,Boeing 747,Jet,Sao Paulo,Cairo,25.44679,-90.552,Berlin,India,0,3,Hull Loss,Weather
EVT001528,2015-07-04T03:44:00,NorthernFlights,NO9206,Airbus A320,Jet,Sao Paulo,New York,-15.7898,-77.5292,Berlin,Egypt,0,0,Minor,Mid-air collision
EVT001529,2016-07-14T07:18:00,IslandAir,IS1055,Airbus A320,Jet,Paris,New York,13.59258,-15.29894,Sydney,India,0,0,Hull Loss,Weather
EVT001530,2018-12-02T18:43:00,AeroExpress,AE1783,Airbus A330,Jet,New York,Sao Paulo,-20.94414,132.73435,Paris,USA,0,0,Hull Loss,Mid-air collision
EVT001531,2020-05-18T06:14:00,GlobalAir,GL5243,Embraer 190,Turboprop,Sydney,Cairo,-3.15462,-143.5503,Mumbai,Canada,0,0,Major,Pilot error
EVT001532,2015-03-11T04:27:00,NorthernFlights,NO192,Airbus A330,Jet,Berlin,Mumbai,47.23259,166.72171,Sydney,India,0,0,Minor,Engine failure
EVT001533,2017-03-09T21:17:00,SkyWays,SK5877,Boeing 747,Jet,London,New York,9.80021,-154.42135,New York,Egypt,0,1,Unknown,Unknown
EVT001534,2015-04-02T12:09:00,IslandAir,IS6758,Airbus A320,Jet,Toronto,Cairo,-50.1153,56.09606,Cairo,Canada,0,0,Major,Pilot error
EVT001535,2018-11-08T10:17:00,TransContinental,TR8443,Boeing 737,Jet,Paris,Cairo,56.70369,175.4973,Sao Paulo,China,0,0,Hull Loss,Mid-air collision
EVT001536,2020-02-19T15:07:00,AeroExpress,AE6558,Airbus A330,Jet,Cairo,Sao Paulo,42.78469,-150.71809,Berlin,Germany,2,0,Major,Runway excursion
EVT001537,2019-07-12T01:17:00,NorthernFlights,NO7901,Airbus A330,Jet,New York,Paris,29.62345,176.88026,Cairo,Germany,0,0,Minor,Weather
EVT001538,2015-06-30T21:46:00,TransContinental,TR4090,Embraer 190,Turboprop,London,Paris,43.05873,-49.45402,Paris,UK,0,0,Major,Engine failure
EVT001539,2018-12-16T03:35:00,AeroExpress,AE2230,Airbus A330,Jet,Sao Paulo,New York,-40.64123,53.39469,Cairo,Germany,0,0,Major,Mid-air collision
EVT001540,2015-05-16T09:20:00,AeroExpress,AE4380,Boeing 747,Jet,Toronto,New York,-7.97884,75.362,Sydney,China,0,0,Unknown,Bird strike
EVT001541,2020-09-01T16:36:00,SkyWays,SK6375,Airbus A320,Jet,New York,Mumbai,16.15368,0.35697,Sao Paulo,China,0,0,Hull Loss,Engine failure
EVT001542,2016-04-09T09:02:00,NorthernFlights,NO9519,Airbus A320,Jet,Berlin,Cairo,-42.60184,87.22005,Sao Paulo,Canada,0,0,Minor,Engine failure
EVT001543,2019-01-13T08:09:00,GlobalAir,GL9600,Embraer 190,Turboprop,Toronto,London,2.60763,95.79461,Cairo,France,0,0,Minor,Bird strike
EVT001544,2016-05-07T18:58:00,SkyWays,SK7024,Embraer 190,Turboprop,Toronto,Cairo,-10.62158,121.0075,Cairo,France,0,0,Hull Loss,Pilot error
EVT001545,2017-12-26T18:51:00,TransContinental,TR8578,Embraer 190,Turboprop,Toronto,Beijing,1.46527,-22.3791,Cairo,Australia,0,0,Hull Loss,Unknown
EVT001546,2015-01-29T13:25:00,IslandAir,IS6167,Airbus A330,Jet,Sydney,Cairo,37.32033,21.02296,Cairo,UK,0,0,Unknown,Weather
EVT001547,2017-01-28T14:28:00,AeroExpress,AE507,Boeing 737,Jet,Mumbai,New York,-6.36628,20.1212,Paris,China,0,0,Hull Loss,Engine failure
EVT001548,2018-11-08T23:41:00,SkyWays,SK6207,Embraer 190,Turboprop,Beijing,Berlin,28.41091,-91.08626,Sao Paulo,Brazil,0,0,Minor,Pilot error
EVT001549,2015-09-08T02:51:00,IslandAir,IS9771,Bombardier Q400,Turboprop,Sao Paulo,New York,33.60082,27.67936,Toronto,Brazil,0,0,Major,Unknown
EVT001550,2017-12-25T13:07:00,TransContinental,TR9529,Boeing 737,Jet,Beijing,Paris,32.23142,-66.98082,Sao Paulo,India,0,1,Minor,Bird strike
EVT001551,2018-09-02T01:02:00,IslandAir,IS1177,Airbus A330,Jet,Sao Paulo,Berlin,-51.01564,-146.72282,Toronto,China,0,0,Hull Loss,Runway excursion
EVT001552,2020-01-28T15:10:00,AeroExpress,AE1589,Bombardier Q400,Turboprop,Paris,Mumbai,-24.27095,141.27379,Sao Paulo,UK,0,0,Hull Loss,Weather
EVT001553,2017-01-24T23:13:00,IslandAir,IS4796,Embraer 190,Turboprop,Berlin,Cairo,48.78291,124.42762,Cairo,India,0,0,Hull Loss,Engine failure
EVT001554,2019-05-18T19:42:00,SkyWays,SK2292,Airbus A320,Jet,Mumbai,Beijing,-37.42242,85.90816,Beijing,USA,0,0,Major,Weather
EVT001555,2019-08-30T22:34:00,SkyWays,SK1778,Airbus A320,Jet,Mumbai,Sydney,28.35807,174.02358,Berlin,Brazil,0,0,Hull Loss,Runway excursion
EVT001556,2020-08-14T20:37:00,NorthernFlights,NO7292,Bombardier Q400,Turboprop,Berlin,London,3.87372,43.92159,Sydney,India,2,1,Minor,Pilot error
EVT001557,2020-03-27T06:38:00,TransContinental,TR3656,Boeing 737,Jet,Sao Paulo,Cairo,-23.62006,-155.88458,London,UK,0,0,Minor,Mid-air collision
EVT001558,2016-11-03T11:30:00,IslandAir,IS8751,Airbus A320,Jet,Mumbai,Beijing,-36.65367,-116.16264,New York,UK,0,2,Minor,Bird strike
EVT001559,2016-07-03T17:56:00,IslandAir,IS3683,Boeing 737,Jet,New York,Toronto,11.29065,-125.96814,Mumbai,USA,0,1,Major,Mid-air collision
EVT001560,2016-11-01T03:38:00,GlobalAir,GL8822,Boeing 737,Jet,Sydney,Toronto,-43.63168,105.77857,Mumbai,UK,0,0,Minor,Engine failure
EVT001561,2016-02-13T13:35:00,NorthernFlights,NO3035,Boeing 747,Jet,Paris,New York,40.65116,-131.71506,Berlin,Canada,0,0,Unknown,Bird strike
EVT001562,2015-08-28T10:22:00,GlobalAir,GL8421,Airbus A320,Jet,Sydney,Berlin,-30.04589,-54.09057,Mumbai,Germany,0,0,Unknown,Mid-air collision
EVT001563,2020-01-28T19:55:00,TransContinental,TR1043,Airbus A330,Jet,Beijing,Sydney,30.39817,10.68039,Mumbai,India,0,0,Hull Loss,Unknown
EVT001564,2016-08-10T20:13:00,AeroExpress,AE915,Boeing 747,Jet,Toronto,Berlin,57.18783,-59.68171,Berlin,Brazil,0,0,Hull Loss,Pilot error
EVT001565,2015-04-17T04:14:00,SkyWays,SK1353,Bombardier Q400,Turboprop,Sao Paulo,New York,37.98799,6.02277,Toronto,Canada,0,0,Minor,Pilot error
EVT001566,2015-10-19T02:31:00,TransContinental,TR696,Bombardier Q400,Turboprop,Mumbai,Cairo,-1.26947,14.21714,Paris,USA,1,2,Hull Loss,Runway excursion
EVT001567,2015-07-01T11:39:00,AeroExpress,AE7860,Airbus A320,Jet,London,Sydney,7.96787,-158.13255,Berlin,India,4,1,Major,Weather
EVT001568,2016-04-14T18:14:00,SkyWays,SK5720,Boeing 737,Jet,Beijing,Sydney,-45.42616,53.56763,Berlin,UK,0,0,Major,Unknown
EVT001569,2015-12-05T00:40:00,TransContinental,TR9381,Airbus A330,Jet,Beijing,Sydney,-36.43413,-170.64121,Sao Paulo,Germany,0,0,Hull Loss,Pilot error
EVT001570,2019-08-21T23:54:00,TransContinental,TR8101,Bombardier Q400,Turboprop,Berlin,New York,46.01797,-96.24792,Mumbai,France,0,0,Minor,Bird strike
EVT001571,2020-10-24T04:41:00,SkyWays,SK5059,Bombardier Q400,Turboprop,Beijing,Paris,-34.45227,120.26964,London,India,0,0,Major,Engine failure
EVT001572,2019-09-24T05:30:00,AeroExpress,AE3720,Airbus A330,Jet,London,Paris,-26.50105,67.0611,New York,Canada,0,0,Unknown,Engine failure
EVT001573,2017-01-21T14:07:00,NorthernFlights,NO3336,Boeing 737,Jet,London,Beijing,5.98393,-35.50586,Berlin,Germany,0,0,Unknown,Weather
EVT001574,2017-07-23T06:59:00,GlobalAir,GL8029,Bombardier Q400,Turboprop,Sydney,Beijing,57.40157,78.73221,Mumbai,UK,0,0,Major,Pilot error
EVT001575,2020-06-02T01:22:00,AeroExpress,AE2653,Boeing 747,Jet,London,New York,-41.14748,126.49178,London,UK,0,0,Unknown,Runway excursion
EVT001576,2016-02-13T05:12:00,GlobalAir,GL2553,Airbus A320,Jet,New York,Cairo,-38.29929,-135.14485,Toronto,France,2,1,Unknown,Bird strike
EVT001577,2019-09-16T18:47:00,SkyWays,SK8665,Airbus A320,Jet,Mumbai,Sydney,19.92487,179.6841,Mumbai,Australia,2,1,Major,Engine failure
EVT001578,2015-06-10T10:02:00,IslandAir,IS4377,Airbus A320,Jet,Cairo,London,39.10516,-1.62924,Beijing,Brazil,0,0,Hull Loss,Unknown
EVT001579,2015-12-11T11:28:00,SkyWays,SK953,Bombardier Q400,Turboprop,Mumbai,London,-29.98776,-58.47339,Sao Paulo,Brazil,0,0,Major,Bird strike
EVT001580,2017-12-01T00:11:00,SkyWays,SK3416,Embraer 190,Turboprop,Sydney,London,-4.64177,155.40712,New York,Brazil,0,0,Unknown,Weather
EVT001581,2015-09-11T08:47:00,NorthernFlights,NO454,Airbus A320,Jet,Paris,London,-21.53185,-169.95848,Berlin,UK,0,0,Hull Loss,Runway excursion
EVT001582,2018-10-08T23:52:00,SkyWays,SK4141,Boeing 737,Jet,Sao Paulo,Cairo,-40.31889,-156.75411,New York,India,0,0,Minor,Unknown
EVT001583,2016-12-09T19:58:00,AeroExpress,AE8055,Boeing 747,Jet,Paris,New York,-13.80341,93.86367,Berlin,Canada,0,1,Unknown,Weather
EVT001584,2017-06-14T03:37:00,TransContinental,TR2331,Airbus A320,Jet,Sao Paulo,Sydney,-30.40824,157.155,Mumbai,Brazil,0,0,Minor,Bird strike
EVT001585,2017-11-23T07:24:00,NorthernFlights,NO5224,Airbus A330,Jet,Sao Paulo,London,57.19376,-136.7492,Sao Paulo,India,1,0,Minor,Pilot error
EVT001586,2016-06-02T03:28:00,TransContinental,TR8072,Boeing 737,Jet,Sydney,London,4.87476,-128.83166,Paris,Canada,0,0,Unknown,Pilot error
EVT001587,2018-02-13T12:52:00,TransContinental,TR911,Boeing 747,Jet,London,Cairo,58.67226,1.18985,Mumbai,Germany,2,0,Major,Weather
EVT001588,2017-04-10T16:59:00,SkyWays,SK943,Boeing 737,Jet,Sydney,Beijing,-47.1266,1.82241,London,Brazil,0,0,Major,Bird strike
EVT001589,2016-05-12T16:26:00,IslandAir,IS3349,Airbus A320,Jet,Sydney,Sao Paulo,57.96695,137.52334,Beijing,UK,1,1,Unknown,Bird strike
EVT001590,2015-01-23T15:22:00,AeroExpress,AE8864,Boeing 737,Jet,Paris,Berlin,-45.55513,165.57602,London,USA,0,0,Major,Runway excursion
EVT001591,2016-08-01T20:34:00,GlobalAir,GL7796,Boeing 747,Jet,Cairo,Mumbai,42.14002,143.64127,London,India,0,0,Major,Weather
EVT001592,2017-03-07T03:40:00,TransContinental,TR1110,Bombardier Q400,Turboprop,Beijing,New York,56.89209,142.38713,Sao Paulo,Canada,0,0,Major,Pilot error
EVT001593,2017-07-05T20:19:00,AeroExpress,AE8909,Airbus A330,Jet,London,New York,43.52207,80.87645,New York,France,0,0,Minor,Mid-air collision
EVT001594,2020-09-17T04:42:00,IslandAir,IS7913,Boeing 747,Jet,London,Berlin,-42.02854,28.47301,Berlin,Canada,0,0,Major,Runway excursion
EVT001595,2019-08-14T23:31:00,IslandAir,IS6634,Embraer 190,Turboprop,London,New York,-11.74324,-157.07745,Paris,Canada,0,0,Minor,Pilot error
EVT001596,2020-01-16T09:08:00,GlobalAir,GL2148,Boeing 747,Jet,Mumbai,Sao Paulo,-10.67098,-150.94228,Toronto,USA,0,0,Unknown,Runway excursion
EVT001597,2015-08-10T22:39:00,TransContinental,TR8523,Boeing 747,Jet,New York,Berlin,-46.14131,117.53433,Sydney,India,0,1,Unknown,Mid-air collision
EVT001598,2015-12-07T03:04:00,SkyWays,SK1039,Airbus A320,Jet,Sydney,Beijing,-25.93434,-89.07126,Toronto,Canada,0,0,Unknown,Unknown
EVT001599,2017-04-14T21:19:00,IslandAir,IS2503,Boeing 737,Jet,Berlin,Sao Paulo,-17.49533,-113.85459,Cairo,India,0,0,Minor,Engine failure
EVT001600,2016-03-06T20:23:00,TransContinental,TR6308,Airbus A330,Jet,Sydney,London,-37.53137,1.15248,Mumbai,China,0,1,Minor,Mid-air collision
EVT001601,2016-11-04T14:52:00,TransContinental,TR3922,Airbus A320,Jet,London,Cairo,-0.16379,-85.23074,Cairo,Australia,0,2,Minor,Engine failure
EVT001602,2017-01-25T09:18:00,NorthernFlights,NO2759,Airbus A320,Jet,Sydney,Berlin,-51.16331,79.35174,Berlin,Egypt,0,0,Minor,Engine failure
EVT001603,2016-03-05T04:55:00,GlobalAir,GL7933,Airbus A320,Jet,Berlin,Sao Paulo,-47.90742,-168.32719,Toronto,USA,0,0,Major,Bird strike
EVT001604,2015-05-03T17:05:00,SkyWays,SK8368,Embraer 190,Turboprop,London,Beijing,50.41576,-43.89734,Paris,UK,0,0,Minor,Engine failure
EVT001605,2016-07-21T07:58:00,SkyWays,SK1531,Embraer 190,Turboprop,Mumbai,London,-31.22969,-103.5913,Sao Paulo,Canada,1,0,Unknown,Mid-air collision
EVT001606,2015-09-29T17:22:00,AeroExpress,AE7179,Boeing 747,Jet,Sydney,Beijing,-42.16922,159.71464,Sao Paulo,USA,0,0,Unknown,Unknown
EVT001607,2017-11-29T03:16:00,SkyWays,SK5488,Airbus A320,Jet,Mumbai,Paris,-21.74626,9.41631,Berlin,Germany,0,0,Hull Loss,Mid-air collision
EVT001608,2020-07-24T01:55:00,NorthernFlights,NO8717,Boeing 737,Jet,Sydney,Cairo,-8.5798,121.89513,Mumbai,India,0,0,Hull Loss,Runway excursion
EVT001609,2015-01-17T09:45:00,TransContinental,TR7185,Airbus A320,Jet,Sao Paulo,Paris,46.61684,152.50912,Cairo,France,0,0,Minor,Pilot error
EVT001610,2019-09-15T15:31:00,GlobalAir,GL6186,Boeing 737,Jet,Cairo,Mumbai,9.79363,-160.62807,Paris,Brazil,0,0,Hull Loss,Weather
EVT001611,2015-02-14T13:28:00,AeroExpress,AE9387,Boeing 747,Jet,Paris,Beijing,56.40455,21.8206,Berlin,Australia,0,0,Unknown,Engine failure
EVT001612,2016-12-11T20:43:00,IslandAir,IS4919,Airbus A330,Jet,Paris,New York,-12.8691,-86.75207,London,China,0,0,Minor,Bird strike
EVT001613,2018-03-11T23:06:00,TransContinental,TR7925,Boeing 737,Jet,London,Beijing,-27.98395,-130.10779,London,India,0,1,Major,Bird strike
EVT001614,2015-04-07T17:38:00,AeroExpress,AE4032,Airbus A320,Jet,Sao Paulo,Sydney,-26.05289,-38.87185,Cairo,Australia,0,0,Unknown,Bird strike
EVT001615,2018-01-29T06:40:00,AeroExpress,AE5441,Bombardier Q400,Turboprop,Paris,Sydney,1.14656,60.55006,Sydney,UK,2,2,Unknown,Pilot error
EVT001616,2018-09-07T19:38:00,GlobalAir,GL3466,Bombardier Q400,Turboprop,Mumbai,Cairo,-24.85608,-157.33126,New York,China,0,0,Unknown,Bird strike
EVT001617,2018-07-06T17:05:00,GlobalAir,GL6757,Airbus A320,Jet,Paris,London,6.72966,-135.36965,New York,Australia,0,1,Major,Weather
EVT001618,2018-12-02T10:50:00,AeroExpress,AE7395,Boeing 737,Jet,Sydney,Berlin,9.36715,152.92163,Sydney,France,0,0,Minor,Pilot error
EVT001619,2015-11-30T01:56:00,NorthernFlights,NO2989,Airbus A330,Jet,London,New York,-26.40567,-142.31928,Sao Paulo,Egypt,4,0,Major,Engine failure
EVT001620,2018-10-04T14:30:00,IslandAir,IS547,Airbus A320,Jet,Sao Paulo,New York,-55.02098,24.39344,Berlin,Egypt,0,0,Unknown,Bird strike
EVT001621,2015-03-20T02:43:00,TransContinental,TR5769,Embraer 190,Turboprop,Beijing,Berlin,24.37223,71.55292,Mumbai,USA,0,0,Hull Loss,Bird strike
EVT001622,2019-08-23T12:16:00,NorthernFlights,NO6439,Boeing 747,Jet,Cairo,Mumbai,-50.38856,-134.77855,Sydney,Australia,0,0,Unknown,Mid-air collision
