event_id,timestamp,airline,flight_number,aircraft_model,aircraft_type,origin,destination,latitude,longitude,city,country,fatalities,injuries,damage,cause
EVT000489,2015-07-23T04:21:00,islandAir,IS6424,Airbus A330,Jet,Toronto,Sao Paulo,-32.84103,-18.00306,Sydney,India,0,1,Unknown,Bird strike
EVT000490,2020-08-25T04:49:00,aeroExpress,AE5494,Airbus A320,Jet,Berlin,London,55.65288,-11.44535,Sydney,Australia,0,0,Minor,Bird strike
EVT000491,2017-07-14T03:55:00,northernFlights,NO2259,Embraer 190,Turboprop,Paris,Cairo,8.17151,63.25296,Sao Paulo,Canada,1,0,Unknown,Runway excursion
EVT000492,2016-09-24T02:21:00,northernFlights,NO2636,Airbus A320,Jet,Cairo,New York,23.11254,-77.74013,Mumbai,USA,0,0,Minor,Mid-air collision
EVT000493,2017-01-24T02:50:00,transContinental,TR1305,Bombardier Q400,Turboprop,Toronto,Paris,17.96519,133.16025,New York,China,0,0,Hull Loss,Runway excursion
EVT000494,2015-04-04T01:07:00,globalAir,GL6529,Airbus A330,Jet,Cairo,Sydney,-0.09994,-156.83714,New York,Canada,0,0,Major,Bird strike
EVT000495,2019-12-05T05:36:00,northernFlights,NO848,Boeing 737,Jet,Berlin,New York,-29.58656,-99.31791,Beijing,Egypt,0,0,Hull Loss,Weather
EVT000496,2019-04-13T11:38:00,islandAir,IS5154,Airbus A320,Jet,Cairo,Sydney,30.2782,148.17887,Sydney,Canada,2,2,Minor,Mid-air collision
EVT000497,2017-11-15T11:54:00,skyWays,SK9749,Bombardier Q400,Turboprop,Berlin,Sao Paulo,-33.35979,-39.4777,Sydney,Canada,2,0,Hull Loss,Bird strike
EVT000498,2017-11-17T14:09:00,northernFlights,NO2793,Bombardier Q400,Turboprop,London,Beijing,10.5514,-124.6939,Sydney,China,0,0,Unknown,Weather
EVT000499,2017-07-09T05:39:00,northernFlights,NO5932,Boeing 737,Jet,Beijing,Toronto,-27.81763,-165.63765,Beijing,UK,0,0,Hull Loss,Bird strike
EVT000500,2020-06-14T01:00:00,northernFlights,NO5773,Boeing 747,Jet,Sydney,Paris,-10.77417,0.01327,Sydney,Brazil,0,0,Hull Loss,Pilot error
EVT000501,2016-02-27T19:12:00,skyWays,SK8937,Embraer 190,Turboprop,London,Beijing,-15.10242,137.1664,New York,India,0,0,Major,Weather
EVT000502,2018-09-23T14:43:00,globalAir,GL5783,Bombardier Q400,Turboprop,Mumbai,Paris,-35.20645,-44.06685,Toronto,India,0,0,Unknown,Unknown
EVT000503,2015-12-11T17:20:00,aeroExpress,AE4887,Boeing 737,Jet,Mumbai,London,59.70207,-113.07989,Beijing,Australia,0,0,Hull Loss,Engine failure
EVT000504,2015-07-25T06:39:00,islandAir,IS8870,Airbus A330,Jet,London,New York,-9.42747,-112.06246,London,USA,4,0,Minor,Bird strike
EVT000505,2015-03-13T11:23:00,transContinental,TR6403,Airbus A330,Jet,Sao Paulo,Berlin,-53.51081,94.5387,London,UK,2,3,Unknown,Pilot error
EVT000506,2020-12-12T00:14:00,transContinental,TR3611,Bombardier Q400,Turboprop,Paris,Sydney,-56.29881,97.04301,Mumbai,France,0,0,Major,Runway excursion
EVT000507,2020-06-14T22:01:00,northernFlights,NO4039,Airbus A330,Jet,Sydney,Beijing,-19.1356,-95.97998,Sao Paulo,China,0,0,Minor,Mid-air collision
EVT000508,2019-03-16T00:42:00,transContinental,TR9936,Boeing 737,Jet,Toronto,London,53.98208,94.77116,London,Germany,0,0,Minor,Unknown
EVT000509,2019-01-16T21:06:00,aeroExpress,AE2666,Airbus A330,Jet,Mumbai,Sydney,1.35584,148.30631,Mumbai,Germany,0,1,Minor,Unknown
EVT000510,2019-11-28T10:47:00,skyWays,SK9953,Embraer 190,Turboprop,Sao Paulo,Toronto,-29.51527,75.23147,Cairo,France,0,0,Hull Loss,Runway excursion
EVT000511,2018-11-29T06:03:00,islandAir,IS9564,Embraer 190,Turboprop,Paris,London,41.43213,46.33256,Sydney,USA,0,0,Unknown,Weather
EVT000512,2016-01-15T04:10:00,skyWays,SK7264,Airbus A330,Jet,Sydney,Cairo,-47.94278,-112.17122,Cairo,France,0,0,Major,Weather
EVT000513,2015-01-26T16:17:00,skyWays,SK6182,Airbus A320,Jet,Cairo,London,49.24394,-29.0296,Paris,Egypt,0,0,Major,Weather
EVT000514,2017-04-28T14:42:00,northernFlights,NO274,Embraer 190,Turboprop,Beijing,Sao Paulo,-1.63589,-96.57469,Mumbai,Brazil,0,0,Major,Pilot error
EVT000515,2015-09-27T03:21:00,globalAir,GL7904,Airbus A330,Jet,Mumbai,Sydney,13.87354,140.27423,Mumbai,Canada,0,0,Minor,Unknown
EVT000516,2018-01-18T05:00:00,skyWays,SK903,Boeing 747,Jet,Beijing,London,50.72795,-159.95893,Toronto,China,0,0,Unknown,Mid-air collision
EVT000517,2019-12-12T01:50:00,aeroExpress,AE4739,Airbus A330,Jet,Paris,Cairo,21.61315,-23.10246,Toronto,Egypt,0,0,Minor,Engine failure
EVT000518,2020-01-14T12:26:00,islandAir,IS5318,Embraer 190,Turboprop,Toronto,New York,-50.79947,-68.59171,Toronto,China,0,1,Unknown,Mid-air collision
EVT000519,2020-01-19T02:40:00,skyWays,SK1156,Boeing 737,Jet,Paris,Beijing,27.07268,75.28368,Beijing,Canada,0,0,Unknown,Mid-air collision
EVT000520,2017-03-03T13:12:00,globalAir,GL7408,Bombardier Q400,Turboprop,Berlin,Toronto,-11.69621,168.18451,Toronto,UK,0,0,Minor,Weather
EVT000521,2019-12-09T20:02:00,aeroExpress,AE431,Boeing 747,Jet,Sydney,Toronto,36.58652,24.99207,Berlin,China,0,0,Hull Loss,Bird strike
EVT000522,2020-06-19T08:31:00,transContinental,TR8030,Bombardier Q400,Turboprop,Sao Paulo,Sydney,59.95434,138.87364,Sydney,USA,0,1,Major,Bird strike
EVT000523,2017-06-05T18:03:00,aeroExpress,AE1924,Boeing 747,Jet,Berlin,Toronto,30.16698,-147.2051,Cairo,Brazil,0,1,Hull Loss,Weather
EVT000524,2018-09-21T22:57:00,northernFlights,NO1579,Airbus A320,Jet,Beijing,Mumbai,49.4758,178.01627,Berlin,Egypt,0,0,Hull Loss,Pilot error
EVT000525,2017-05-19T10:39:00,transContinental,TR5392,Boeing 737,Jet,Sydney,Beijing,-31.82138,84.19094,New York,China,0,0,Minor,Engine failure
EVT000526,2015-04-15T11:25:00,islandAir,IS3422,Embraer 190,Turboprop,Toronto,New York,-49.65873,47.87262,Sao Paulo,Canada,0,0,Major,Weather
EVT000527,2017-06-22T01:16:00,globalAir,GL6918,Boeing 737,Jet,Sydney,Berlin,-12.26705,47.67153,Mumbai,Canada,0,0,Minor,Bird strike
EVT000528,2015-10-10T10:52:00,globalAir,GL2833,Boeing 737,Jet,Cairo,Sao Paulo,-10.43086,48.38125,Mumbai,UK,0,0,Unknown,Engine failure
EVT000529,2017-12-15T21:21:00,globalAir,GL5485,Boeing 747,Jet,Beijing,Berlin,-26.58891,26.43842,Sydney,Brazil,3,0,Major,Weather
EVT000530,2017-11-27T15:05:00,islandAir,IS6051,Boeing 747,Jet,London,New York,-17.67031,-177.31256,New York,Australia,0,0,Hull Loss,Mid-air collision
EVT000531,2016-08-14T00:40:00,skyWays,SK2715,Airbus A320,Jet,Mumbai,Beijing,1.03855,144.77768,Toronto,China,0,0,Unknown,Runway excursion
EVT000532,2015-12-31T04:00:00,northernFlights,NO8534,Airbus A330,Jet,Beijing,New York,58.51861,-119.33387,Mumbai,France,0,0,Minor,Weather
EVT000533,2020-10-15T11:41:00,transContinental,TR1928,Bombardier Q400,Turboprop,Berlin,New York,7.24838,98.22822,Sydney,Canada,0,0,Hull Loss,Pilot error
EVT000534,2015-08-21T18:41:00,transContinental,TR4094,Boeing 737,Jet,Beijing,Sao Paulo,17.50593,17.69758,Paris,China,0,0,Minor,Pilot error
EVT000535,2019-01-20T07:27:00,globalAir,GL1699,Airbus A320,Jet,London,Sao Paulo,34.92367,19.74416,Cairo,Canada,0,0,Minor,Unknown
EVT000536,2020-02-18T13:23:00,globalAir,GL8359,Bombardier Q400,Turboprop,Sao Paulo,Berlin,-28.25866,-158.84621,Beijing,India,2,0,Unknown,Mid-air collision
EVT000537,2017-09-12T15:24:00,transContinental,TR824,Boeing 737,Jet,Cairo,Toronto,-49.96762,-125.53895,Paris,Australia,0,0,Minor,Unknown
EVT000538,2015-04-04T03:30:00,transContinental,TR4820,Boeing 747,Jet,Sao Paulo,Beijing,35.51382,53.45597,London,Canada,0,0,Minor,Weather
EVT000539,2017-02-17T16:42:00,aeroExpress,AE548,Boeing 737,Jet,Toronto,Berlin,-33.57021,116.98916,Beijing,USA,0,0,Major,Weather
EVT000540,2018-05-17T09:35:00,northernFlights,NO6127,Boeing 737,Jet,New York,Berlin,48.0012,-154.32448,Mumbai,France,1,0,Major,Weather
EVT000541,2019-11-02T16:16:00,globalAir,GL236,Embraer 190,Turboprop,London,New York,38.75735,-26.74598,New York,Australia,0,1,Hull Loss,Pilot error
EVT000542,2018-03-10T03:48:00,aeroExpress,AE7869,Embraer 190,Turboprop,Mumbai,London,-34.51741,-83.29757,Sao Paulo,Egypt,0,0,Minor,Mid-air collision
EVT000543,2017-07-21T23:46:00,islandAir,IS7748,Embraer 190,Turboprop,Berlin,Mumbai,17.76137,12.54275,Sydney,USA,0,0,Unknown,Weather
EVT000544,2015-08-15T12:36:00,islandAir,IS7142,Bombardier Q400,Turboprop,Beijing,Cairo,-31.77642,33.31532,Mumbai,Australia,0,0,Major,Bird strike
EVT000545,2018-08-19T03:21:00,northernFlights,NO6792,Bombardier Q400,Turboprop,Mumbai,Paris,-44.73562,-27.12523,Toronto,France,0,0,Unknown,Mid-air collision
EVT000546,2020-03-09T03:54:00,islandAir,IS9111,Boeing 737,Jet,Sydney,London,22.2815,-169.04574,New York,Australia,0,0,Unknown,Runway excursion
EVT000547,2018-01-24T02:18:00,aeroExpress,AE6273,Embraer 190,Turboprop,Mumbai,Cairo,-39.25443,140.16432,Cairo,USA,0,0,Unknown,Mid-air collision
EVT000548,2020-07-26T21:20:00,aeroExpress,AE3327,Embraer 190,Turboprop,Beijing,New York,-22.57562,-105.11652,New York,India,0,0,Unknown,Runway excursion
EVT000549,2020-01-24T02:10:00,transContinental,TR5346,Bombardier Q400,Turboprop,Berlin,Cairo,34.41371,-60.68206,Berlin,Brazil,0,0,Minor,Engine failure
EVT000550,2018-04-27T13:29:00,islandAir,IS6887,Boeing 737,Jet,Beijing,Mumbai,52.21146,152.98266,Beijing,USA,0,0,Minor,Runway excursion
EVT000551,2019-09-26T08:02:00,northernFlights,NO5627,Airbus A320,Jet,Cairo,Berlin,9.38542,-120.10123,New York,Egypt,0,0,Hull Loss,Unknown
EVT000552,2015-02-16T09:30:00,globalAir,GL2240,Airbus A330,Jet,Berlin,New York,20.38427,94.17652,Paris,Germany,0,0,Unknown,Pilot error
EVT000553,2018-11-08T10:58:00,globalAir,GL7334,Embraer 190,Turboprop,Sydney,New York,-25.91496,-96.77997,Mumbai,Canada,0,0,Minor,Unknown
EVT000554,2016-04-14T11:10:00,transContinental,TR6706,Bombardier Q400,Turboprop,Toronto,Beijing,17.94733,-24.75103,Berlin,UK,0,0,Minor,Mid-air collision
EVT000555,2018-10-10T05:31:00,islandAir,IS4234,Airbus A320,Jet,Berlin,Paris,-30.00953,0.84518,Sao Paulo,Germany,1,1,Unknown,Runway excursion
EVT000556,2017-11-16T21:24:00,islandAir,IS4645,Embraer 190,Turboprop,Mumbai,Cairo,-1.71451,166.49063,Toronto,Egypt,0,0,Hull Loss,Weather
EVT000557,2020-02-03T18:17:00,transContinental,TR2680,Airbus A320,Jet,Toronto,Paris,4.73452,-134.62205,Beijing,Canada,0,0,Major,Weather
EVT000558,2018-02-01T02:18:00,globalAir,GL5444,Airbus A330,Jet,New York,Mumbai,-34.14955,40.8472,Beijing,USA,0,0,Unknown,Weather
EVT000559,2019-01-24T17:13:00,skyWays,SK9150,Boeing 737,Jet,Cairo,Mumbai,-16.82428,121.43955,Paris,China,0,0,Unknown,Weather
EVT000560,2018-09-08T06:20:00,northernFlights,NO5117,Airbus A330,Jet,Beijing,Berlin,-57.96403,145.58005,New York,Canada,0,0,Hull Loss,Mid-air collision
EVT000561,2015-11-04T05:06:00,transContinental,TR5988,Boeing 747,Jet,Paris,Mumbai,-24.12828,-92.92197,New York,France,0,0,Unknown,Weather
EVT000562,2015-11-10T10:36:00,transContinental,TR1287,Airbus A330,Jet,Mumbai,Cairo,49.58705,134.31569,Sao Paulo,Germany,0,0,Major,Engine failure
EVT000563,2018-05-16T06:29:00,globalAir,GL2199,Boeing 747,Jet,New York,Sydney,55.27675,-171.93281,London,China,0,1,Hull Loss,Pilot error
EVT000564,2015-09-23T00:34:00,northernFlights,NO6136,Boeing 737,Jet,Berlin,New York,-13.94715,24.73915,Paris,Canada,0,0,Minor,Weather
EVT000565,2018-08-13T07:21:00,northernFlights,NO7185,Boeing 747,Jet,London,Paris,-56.2219,39.19303,Sydney,Canada,0,0,Major,Weather
EVT000566,2016-06-07T03:58:00,skyWays,SK7444,Airbus A320,Jet,Sao Paulo,Berlin,40.33911,-125.21049,Sao Paulo,Germany,0,0,Major,Mid-air collision
EVT000567,2015-12-03T19:17:00,skyWays,SK4979,Airbus A330,Jet,Mumbai,Sao Paulo,22.58546,175.73578,Toronto,Brazil,0,0,Hull Loss,Bird strike
EVT000568,2019-03-01T06:04:00,globalAir,GL6085,Embraer 190,Turboprop,Toronto,Sydney,23.60307,156.30948,Toronto,UK,0,0,Minor,Weather
EVT000569,2019-06-07T10:37:00,islandAir,IS3914,Boeing 737,Jet,Sydney,Berlin,57.54206,116.11463,Paris,China,3,1,Unknown,Engine failure
EVT000570,2019-07-23T08:12:00,skyWays,SK5570,Bombardier Q400,Turboprop,New York,Sydney,12.65015,44.26645,Beijing,France,0,0,Minor,Pilot error
EVT000571,2019-08-11T05:52:00,aeroExpress,AE711,Airbus A320,Jet,Beijing,Sydney,53.63595,95.10601,Cairo,China,0,0,Major,Bird strike
EVT000572,2016-02-13T11:30:00,aeroExpress,AE8650,Boeing 747,Jet,Sao Paulo,Beijing,-27.7089,163.53041,Sydney,Australia,0,0,Major,Weather
EVT000573,2019-01-29T14:57:00,aeroExpress,AE1334,Boeing 737,Jet,Paris,Sao Paulo,-10.17956,-153.15389,New York,Brazil,0,0,Hull Loss,Pilot error
EVT000574,2019-09-27T04:00:00,aeroExpress,AE9748,Airbus A330,Jet,Sao Paulo,Paris,13.59584,161.9857,Paris,China,0,0,Unknown,Pilot error
EVT000575,2019-12-10T17:45:00,transContinental,TR8269,Bombardier Q400,Turboprop,Sydney,New York,-59.37612,171.69085,Berlin,Egypt,0,0,Unknown,Mid-air collision
EVT000576,2015-08-30T01:26:00,transContinental,TR967,Boeing 747,Jet,Toronto,New York,-31.17193,159.43965,Berlin,Brazil,0,0,Unknown,Engine failure
EVT000577,2017-08-27T16:51:00,skyWays,SK7406,Airbus A320,Jet,Beijing,Cairo,-4.97527,-53.11569,Sydney,India,1,1,Minor,Weather
EVT000578,2015-12-12T11:56:00,northernFlights,NO1291,Airbus A330,Jet,Mumbai,Sao Paulo,-58.97628,128.30309,Beijing,Australia,0,1,Minor,Bird strike
EVT000579,2016-01-03T19:47:00,transContinental,TR3322,Airbus A320,Jet,Beijing,New York,-54.68267,-128.50427,London,Brazil,0,0,Major,Runway excursion
EVT000580,2015-02-19T13:54:00,aeroExpress,AE4661,Boeing 747,Jet,Toronto,London,31.17414,-14.84524,New York,USA,0,0,Major,Runway excursion
EVT000581,2017-09-20T20:37:00,globalAir,GL1856,Embraer 190,Turboprop,Paris,Cairo,1.27501,-159.60558,Cairo,China,0,0,Minor,Mid-air collision
EVT000582,2018-07-30T04:16:00,northernFlights,NO2266,Embraer 190,Turboprop,Toronto,Sydney,-33.52288,168.53831,Sao Paulo,USA,0,0,Hull Loss,Engine failure
EVT000583,2019-07-30T03:27:00,transContinental,TR4046,Boeing 747,Jet,Sydney,Cairo,-25.29739,23.51194,Sao Paulo,Canada,0,0,Hull Loss,Bird strike
EVT000584,2019-10-26T06:24:00,northernFlights,NO1493,Boeing 737,Jet,Sydney,Berlin,32.99598,96.61313,New York,Brazil,0,0,Major,Weather
EVT000585,2016-08-12T05:27:00,aeroExpress,AE9388,Airbus A320,Jet,Sao Paulo,Paris,-40.16427,-91.81709,Paris,Egypt,0,0,Unknown,Runway excursion
EVT000586,2019-07-11T12:26:00,skyWays,SK6118,Airbus A330,Jet,Cairo,Beijing,-24.10508,-131.56686,Paris,UK,0,0,Hull Loss,Runway excursion
EVT000587,2018-05-15T13:54:00,transContinental,TR1705,Embraer 190,Turboprop,Paris,New York,-28.09325,71.83121,Toronto,Canada,0,0,Hull Loss,Unknown
EVT000588,2016-12-17T00:52:00,northernFlights,NO7119,Airbus A330,Jet,Sydney,Berlin,9.1009,29.50718,Paris,Canada,0,0,Major,Runway excursion
EVT000589,2018-11-24T22:58:00,northernFlights,NO5359,Embraer 190,Turboprop,Cairo,Sao Paulo,-7.06043,-40.92567,Cairo,UK,0,0,Hull Loss,Engine failure
EVT000590,2018-02-18T20:52:00,islandAir,IS1104,Embraer 190,Turboprop,Paris,New York,20.74372,-62.47786,London,Brazil,0,0,Hull Loss,Pilot error
EVT000591,2018-03-05T20:41:00,islandAir,IS3258,Airbus A330,Jet,Beijing,Cairo,-44.23,-24.19993,Berlin,India,0,0,Unknown,Runway excursion
EVT000592,2015-05-20T22:11:00,aeroExpress,AE1621,Bombardier Q400,Turboprop,Sydney,New York,35.49826,155.49289,Sydney,Australia,0,0,Unknown,Weather
EVT000593,2020-11-30T02:18:00,globalAir,GL3109,Airbus A320,Jet,Berlin,Sydney,31.70797,-179.26168,Toronto,UK,0,0,Hull Loss,Pilot error
EVT000594,2020-03-18T03:09:00,skyWays,SK4236,Boeing 737,Jet,Beijing,Toronto,6.19716,2.18503,Sydney,Brazil,0,0,Major,Engine failure
EVT000595,2017-11-24T13:51:00,aeroExpress,AE4062,Airbus A330,Jet,Toronto,Beijing,-7.77729,158.8634,Mumbai,India,0,0,Unknown,Engine failure
EVT000596,2017-12-24T01:26:00,islandAir,IS3780,Boeing 747,Jet,Cairo,Sao Paulo,-42.4047,98.33445,Toronto,India,0,0,Hull Loss,Unknown
EVT000597,2016-11-26T07:07:00,transContinental,TR5890,Bombardier Q400,Turboprop,Toronto,Paris,4.77183,26.5974,Sao Paulo,India,1,1,Hull Loss,Bird strike
EVT000598,2020-10-29T00:57:00,islandAir,IS3533,Airbus A330,Jet,Sao Paulo,Toronto,-0.34002,130.74537,Beijing,Germany,0,0,Unknown,Bird strike
EVT000599,2017-11-23T18:16:00,transContinental,TR3336,Airbus A330,Jet,London,New York,57.01336,-168.70355,Paris,Brazil,0,1,Unknown,Runway excursion
EVT000600,2017-09-14T20:10:00,transContinental,TR4001,Boeing 747,Jet,Berlin,Sao Paulo,24.86351,101.27939,Paris,France,2,0,Hull Loss,Pilot error
